,price,rooms,area,floor,floors_total,adress,subway_station,distance to subway
1427,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1428,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1429,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1430,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1431,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1432,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1433,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1434,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1435,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1436,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1437,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1438,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1439,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1440,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1441,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1442,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1443,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1444,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1445,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1446,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1447,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1448,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1449,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1450,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1451,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1452,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1453,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1454,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1455,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1456,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1457,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1458,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1459,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1460,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1461,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1462,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1463,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1464,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1465,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1466,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1467,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1468,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1469,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1470,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1471,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1472,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1473,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1474,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1475,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1476,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1477,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1478,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1479,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1480,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1481,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1482,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1483,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1484,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1485,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1486,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1487,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1488,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1489,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1490,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1491,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1492,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1493,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1494,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1495,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1496,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1497,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1498,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1499,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1500,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1501,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1502,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1503,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1504,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1505,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1506,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1507,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1508,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1509,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1510,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1511,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1512,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1513,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1514,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1515,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1516,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1517,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1518,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1519,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1520,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1521,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1522,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1523,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1524,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1525,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1526,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1527,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1528,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1529,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1530,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1531,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1532,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1533,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1534,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1535,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1536,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1537,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1538,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1539,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1540,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1541,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1542,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1543,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1544,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1545,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1546,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1547,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1548,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1549,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1550,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1551,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1552,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1553,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1554,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1555,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1556,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1557,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1558,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1559,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1560,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1561,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1562,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1563,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1564,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1565,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1566,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1567,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1568,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1569,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1570,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1571,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1572,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1573,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1574,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1575,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1576,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1577,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1578,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1579,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1580,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1581,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1582,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1583,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1584,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1585,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1586,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1587,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1588,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1589,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1590,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1591,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1592,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1593,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1594,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1595,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1596,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1597,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1598,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1599,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1600,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1601,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1602,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1603,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1604,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1605,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1606,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1607,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1608,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1609,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1610,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1611,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1612,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1613,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1614,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1615,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1616,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1617,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1618,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1619,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1620,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1621,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1622,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1623,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1624,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1625,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1626,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1627,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1628,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1629,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1630,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1631,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1632,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1633,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1634,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1635,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1636,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1637,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1638,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1639,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1640,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1641,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1642,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1643,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1644,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1645,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1646,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1647,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1648,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1649,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1650,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1651,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1652,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1653,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1654,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1655,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1656,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1657,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1658,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1659,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1660,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1661,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1662,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1663,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1664,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1665,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1666,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1667,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1668,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1669,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1670,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1671,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1672,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1673,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1674,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1675,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1676,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1677,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1678,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1679,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1680,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1681,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1682,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1683,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1684,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1685,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1686,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1687,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1688,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1689,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1690,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1691,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1692,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1693,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1694,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1695,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1696,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1697,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1698,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1699,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
