url,adress,salary
https://spb.hh.ru/vacancy/30417358,"Ладожская, Санкт-Петербург, Ленская улица, 12",20
https://spb.hh.ru/vacancy/30547617,"Ладожская, Санкт-Петербург, Магнитогорская улица, 23к1",20
https://spb.hh.ru/vacancy/30386463,"Ладожская, Санкт-Петербург, проспект Косыгина, 21к1",20
https://spb.hh.ru/vacancy/28978747,"Ладожская, Санкт-Петербург, проспект Косыгина, 21к1",20
https://spb.hh.ru/vacancy/24134275,"Ладожская, Санкт-Петербург, проспект Энергетиков, 8к1",20
https://spb.hh.ru/vacancy/29462297,"Ладожская, Санкт-Петербург, шоссе Революции, 58а",20
https://spb.hh.ru/vacancy/30104575,"Ладожская, Санкт-Петербург, шоссе Революции, 68",20
https://spb.hh.ru/vacancy/30648021,"Ленинский проспект, Санкт-Петербург, Ленинский проспект",20
https://spb.hh.ru/vacancy/30628608,"Лесная, Санкт-Петербург, Лесной проспект, 61к1",20
https://spb.hh.ru/vacancy/23257250,"Лесная, Санкт-Петербург, Львовская улица, 27",20
https://spb.hh.ru/vacancy/30356865,"Лиговский проспект, Санкт-Петербург, Лиговский проспект, 153",20
https://spb.hh.ru/vacancy/30481601,"Международная, Санкт-Петербург, Пражская улица, 36",20
https://spb.hh.ru/vacancy/30550084,"Московская, Санкт-Петербург, Московский проспект, 212",20
https://spb.hh.ru/vacancy/30475466,"Московская, Санкт-Петербург, Московский проспект, 216",20
https://spb.hh.ru/vacancy/29812830,"Московская, Санкт-Петербург, Пулковское шоссе, 40к4",20
https://spb.hh.ru/vacancy/29983971,"Московская, Санкт-Петербург, Стартовая улица, 5",20
https://spb.hh.ru/vacancy/30005604,"Московские ворота, Санкт-Петербург, 2 линия, метро Московские ворота",20
https://spb.hh.ru/vacancy/30488899,"Московские ворота, Санкт-Петербург, Заставская улица, 46к3",20
https://spb.hh.ru/vacancy/30676715,"Московские ворота, Санкт-Петербург, Московский проспект, 109",20
https://spb.hh.ru/vacancy/30581379,"Московские ворота, Санкт-Петербург, улица Коли Томчака, 15",20
https://spb.hh.ru/vacancy/30650651,"Нарвская, Санкт-Петербург, Бумажная улица, 18А",20
https://spb.hh.ru/vacancy/30551548,"Нарвская, Санкт-Петербург, улица Швецова, 23Ц",20
https://spb.hh.ru/vacancy/30269796,"Новочеркасская, Санкт-Петербург, Львовская улица, 27",20
https://spb.hh.ru/vacancy/30406502,"Новочеркасская, Санкт-Петербург, Рижская улица, 5к1",20
https://spb.hh.ru/vacancy/30243549,"Новочеркасская, Санкт-Петербург, Таллинская улица, 6В",20
https://spb.hh.ru/vacancy/30310635,"Обводный Канал, Санкт-Петербург, Лиговский проспект, 150",20
https://spb.hh.ru/vacancy/30715221,"Обводный Канал, Санкт-Петербург, Рыбинская улица, 5",20
https://spb.hh.ru/vacancy/30304831,"Парк Победы, Санкт-Петербург, улица Ленсовета, 4",20
https://spb.hh.ru/vacancy/27344666,"Парнас, Санкт-Петербург, 4-й Верхний переулок, 1А",20
https://spb.hh.ru/vacancy/23257234,"Парнас, Санкт-Петербург, 4-й Верхний переулок, 1А",20
https://spb.hh.ru/vacancy/30393920,"Петроградская, Санкт-Петербург, Аптекарская набережная, 20А",20
https://spb.hh.ru/vacancy/29953630,"Петроградская, Санкт-Петербург, набережная реки Карповки, 5",20
https://spb.hh.ru/vacancy/30301451,"Петроградская, Санкт-Петербург, проспект Медиков, 9Б",20
https://spb.hh.ru/vacancy/30691040,"Петроградская, Санкт-Петербург, улица Всеволода Вишневского, 5",20
https://spb.hh.ru/vacancy/30409772,"Пионерская, Санкт-Петербург, Коломяжский проспект, 18",20
https://spb.hh.ru/vacancy/29323878,"Площадь Восстания, Санкт-Петербург, Лиговский проспект, 10/118",20
https://spb.hh.ru/vacancy/30616244,"Площадь Восстания, Санкт-Петербург, Суворовский проспект, 2Б",20
https://spb.hh.ru/vacancy/29914206,"Площадь Ленина, Санкт-Петербург, улица Михайлова, 11",20
