url,adress,salary
https://kazan.hh.ru/vacancy/30238128,"Суконная слобода, Казань, Тихорецкая улица, 5",16
https://kazan.hh.ru/vacancy/30769417,"Суконная слобода, Казань, улица Вишневского, 51/1",16
https://kazan.hh.ru/vacancy/30737025,"Суконная слобода, Казань, улица Петербургская, 55",16
https://kazan.hh.ru/vacancy/30491482,"Суконная слобода, Казань, улица Шуртыгина, 24",16
https://kazan.hh.ru/vacancy/30452080,"Яшьлек (Юность), Казань, поселок Левченко, улица Рахимова, 8к3",16
https://kazan.hh.ru/vacancy/29571354,"Авиастроительная , Казань, Хлебозаводская улица, 7Б",17
https://kazan.hh.ru/vacancy/29135193,"Аметьево, Казань, улица Аделя Кутуя, 118",17
https://kazan.hh.ru/vacancy/30667550,"Аметьево, Казань, улица Аделя Кутуя, 118",17
https://kazan.hh.ru/vacancy/30503875,"Горки, Казань, проспект Победы, 206",17
https://kazan.hh.ru/vacancy/30582203,"Казань, Горки, ",17
https://kazan.hh.ru/vacancy/30653425,"Козья слобода, Казань, Ново-Савиновский район, Меридианная улица, 1А",17
https://kazan.hh.ru/vacancy/30418163,"Козья слобода, Казань, Проточная улица, 8",17
https://kazan.hh.ru/vacancy/30770037,"Козья слобода, Казань, улица Абсалямова, 29А",17
https://kazan.hh.ru/vacancy/30647959,"Козья слобода, Казань, улица Кулахметова, 5",17
https://kazan.hh.ru/vacancy/30767023,"Площадь Тукая, Казань, Университетская улица, 7/80",17
https://kazan.hh.ru/vacancy/30619032,"Площадь Тукая, Казань, улица Лобачевского, 2/31",17
https://kazan.hh.ru/vacancy/30345554,"Проспект Победы, Казань, улица Баки Урманче, 5",17
https://kazan.hh.ru/vacancy/30650992,"Суконная слобода, Казань, Гвардейская улица, 45А/4",17
https://kazan.hh.ru/vacancy/30512008,"Суконная слобода, Казань, Тульская улица, 58",17
https://kazan.hh.ru/vacancy/29823711,"Суконная слобода, Казань, улица Нурсултана Назарбаева, 9/2",17
https://kazan.hh.ru/vacancy/30725781,"Авиастроительная , Казань, улица Леваневского, 2а",18
https://kazan.hh.ru/vacancy/29581691,"Аметьево, Казань, улица Аделя Кутуя, 118",18
https://kazan.hh.ru/vacancy/29746294,"Горки, Казань, поселок городского типа Дальний, улица Крылова, 3",18
https://kazan.hh.ru/vacancy/29077096,"Горки, Казань, поселок городского типа Дальний, улица Крылова, 3",18
https://kazan.hh.ru/vacancy/30429616,"Казань, Аметьево, ",18
https://kazan.hh.ru/vacancy/30764155,"Казань, Суконная слобода, ",18
https://kazan.hh.ru/vacancy/30587728,"Казань, Яшьлек (Юность), ",18
https://kazan.hh.ru/vacancy/30471434,"Козья слобода, Казань, улица Лукницкого, 4",18
https://kazan.hh.ru/vacancy/30588508,"Козья слобода, Казань, улица Четаева, 18",18
https://kazan.hh.ru/vacancy/29539639,"Кремлевская, Казань, Чернышевского, 18/23",18
https://kazan.hh.ru/vacancy/29538984,"Кремлевская, Казань, Чернышевского, 18/23",18
https://kazan.hh.ru/vacancy/30650545,"Площадь Тукая, Казань, Лево-Булачная улица, 56/2",18
https://kazan.hh.ru/vacancy/30616412,"Площадь Тукая, Казань, улица Некрасова, 9",18
https://kazan.hh.ru/vacancy/29158410,"Площадь Тукая, Казань, улица Островского, 55",18
https://kazan.hh.ru/vacancy/30603683,"Площадь Тукая, Казань, улица Островского, 84",18
https://kazan.hh.ru/vacancy/30508979,"Проспект Победы, Казань, улица Комиссара Габишева, 17Б",18
https://kazan.hh.ru/vacancy/30670205,"Проспект Победы, Казань, улица Юлиуса Фучика, 90",18
https://kazan.hh.ru/vacancy/25574830,"Суконная слобода, Казань, Спартаковская улица, 6",18
https://kazan.hh.ru/vacancy/28620083,"Суконная слобода, Казань, Тульская улица, 58",18
https://kazan.hh.ru/vacancy/30545595,"Аметьево, Казань, Гвардейская улица, 56А",19
https://kazan.hh.ru/vacancy/30386678,"Горки, Казань, проспект Победы, 141",19
https://kazan.hh.ru/vacancy/30717414,"Горки, Казань, улица Рихарда Зорге, 11Б",19
https://kazan.hh.ru/vacancy/30375946,"Казань, Северный вокзал , ",19
https://kazan.hh.ru/vacancy/30563763,"Козья слобода, Казань, Чистопольская улица, 69",19
https://kazan.hh.ru/vacancy/30550787,"Козья слобода, Казань, улица Абсалямова, 29А",19
https://kazan.hh.ru/vacancy/30395073,"Козья слобода, Казань, улица Декабристов, 2",19
https://kazan.hh.ru/vacancy/30723228,"Козья слобода, Казань, улица Сибгата Хакима, 7",19
https://kazan.hh.ru/vacancy/30548048,"Козья слобода, Казань, улица Сибгата Хакима, 7",19
https://kazan.hh.ru/vacancy/30059755,"Площадь Тукая, Казань, улица Каюма Насыри, 28",19
https://kazan.hh.ru/vacancy/30651130,"Площадь Тукая, Казань, улица Островского, 84",19
https://kazan.hh.ru/vacancy/30590909,"Суконная слобода, Казань, Петербургская улица, 74",19
https://kazan.hh.ru/vacancy/30738967,"Суконная слобода, Казань, улица Туфана Миннуллина, 8а",19
https://kazan.hh.ru/vacancy/30726021,"Суконная слобода, Казань, улица Хади Такташа, 131",19
https://kazan.hh.ru/vacancy/30717471,"Аметьево, Казань, Гвардейская улица, 53/2",20
https://kazan.hh.ru/vacancy/30506206,"Аметьево, Казань, Гвардейская улица, 54",20
https://kazan.hh.ru/vacancy/23366436,"Аметьево, Казань, Гвардейская улица, 56А",20
https://kazan.hh.ru/vacancy/30106712,"Аметьево, Казань, Карбышева, 12А",20
https://kazan.hh.ru/vacancy/30727584,"Аметьево, Казань, Карбышева, 12А",20
https://kazan.hh.ru/vacancy/30434946,"Аметьево, Казань, Оренбургский тракт, 8",20
https://kazan.hh.ru/vacancy/30726770,"Аметьево, Казань, Оренбургский тракт, 8",20
https://kazan.hh.ru/vacancy/30460841,"Аметьево, Казань, улица Аделя Кутуя, 118",20
https://kazan.hh.ru/vacancy/30055186,"Аметьево, Казань, улица Аделя Кутуя, 50",20
https://kazan.hh.ru/vacancy/30115512,"Аметьево, Казань, улица Латышских Стрелков, 10",20
https://kazan.hh.ru/vacancy/30355973,"Аметьево, Казань, улица Лейтенанта Шмидта, 35А",20
https://kazan.hh.ru/vacancy/30502140,"Горки, Казань, Приволжский район, улица Рихарда Зорге, 11Б",20
https://kazan.hh.ru/vacancy/30502334,"Горки, Казань, Приволжский район, улица Рихарда Зорге, 11Б",20
https://kazan.hh.ru/vacancy/30536972,"Горки, Казань, Родины, 8а",20
https://kazan.hh.ru/vacancy/29790610,"Горки, Казань, поселок городского типа Дальний, улица Крылова, 3",20
https://kazan.hh.ru/vacancy/30436204,"Горки, Казань, проспект Победы, 141",20
https://kazan.hh.ru/vacancy/30760402,"Горки, Казань, улица Родины, 27",20
https://kazan.hh.ru/vacancy/30711441,"Дубравная , Казань, жилой массив Салмачи, улица Мира",20
https://kazan.hh.ru/vacancy/30769509,"Казань, Горки, ",20
https://kazan.hh.ru/vacancy/30126787,"Казань, Горки, ",20
https://kazan.hh.ru/vacancy/30371637,"Казань, Суконная слобода, ",20
https://kazan.hh.ru/vacancy/30442960,"Казань, Суконная слобода, ",20
https://kazan.hh.ru/vacancy/30436996,"Казань, Суконная слобода, ",20
https://kazan.hh.ru/vacancy/30738000,"Козья слобода, Казань, Адоратского, 19",20
https://kazan.hh.ru/vacancy/30345046,"Козья слобода, Казань, Восстания, 100",20
https://kazan.hh.ru/vacancy/30562981,"Козья слобода, Казань, Восстания, 100",20
https://kazan.hh.ru/vacancy/30168738,"Козья слобода, Казань, Ново-Савиновский район, Меридианная улица, 1",20
https://kazan.hh.ru/vacancy/28766671,"Козья слобода, Казань, Ново-Савиновский район, Меридианная улица, 1А",20
https://kazan.hh.ru/vacancy/30480464,"Козья слобода, Казань, Поперечно-Базарная улица, 59",20
https://kazan.hh.ru/vacancy/30454149,"Козья слобода, Казань, Пр. Ямашева , 88а",20
https://kazan.hh.ru/vacancy/30467850,"Козья слобода, Казань, Чистопольская улица, 16/15",20
https://kazan.hh.ru/vacancy/30755201,"Козья слобода, Казань, Чистопольская улица, 7",20
https://kazan.hh.ru/vacancy/30330886,"Козья слобода, Казань, проспект Ибрагимова, 58",20
https://kazan.hh.ru/vacancy/30428824,"Козья слобода, Казань, проспект Ибрагимова, 89",20
https://kazan.hh.ru/vacancy/30726497,"Козья слобода, Казань, проспект Фатыха Амирхана, 51В",20
https://kazan.hh.ru/vacancy/30615186,"Козья слобода, Казань, проспект Ямашева, 76",20
https://kazan.hh.ru/vacancy/29426295,"Козья слобода, Казань, проспект Ямашева, 92А",20
https://kazan.hh.ru/vacancy/28803425,"Козья слобода, Казань, проспект Ямашева, 92А",20
https://kazan.hh.ru/vacancy/30377438,"Козья слобода, Казань, улица Гаврилова, 1",20
https://kazan.hh.ru/vacancy/30678233,"Козья слобода, Казань, улица Гаврилова, 5",20
https://kazan.hh.ru/vacancy/30325296,"Козья слобода, Казань, улица Декабристов, 2",20
https://kazan.hh.ru/vacancy/30699761,"Козья слобода, Казань, улица Декабристов, 2",20
https://kazan.hh.ru/vacancy/29569518,"Козья слобода, Казань, улица Декабристов, 85Б",20
https://kazan.hh.ru/vacancy/30610119,"Козья слобода, Казань, улица Нигматуллина, 5",20
https://kazan.hh.ru/vacancy/30589840,"Козья слобода, Казань, улица Нигматуллина, 9",20
https://kazan.hh.ru/vacancy/30545770,"Козья слобода, Казань, улица Фатыха Амирхана, 17",20
https://kazan.hh.ru/vacancy/30347020,"Кремлевская, Казань, Московская, 2",20
https://kazan.hh.ru/vacancy/29553042,"Кремлевская, Казань, Чернышевского, 18/23",20
https://kazan.hh.ru/vacancy/30489435,"Кремлевская, Казань, улица Дзержинского, 5",20
https://kazan.hh.ru/vacancy/30652715,"Кремлевская, Казань, улица Ташаяк, 2А",20
https://kazan.hh.ru/vacancy/30602642,"Площадь Тукая, Казань, Вахитовский район, Профсоюзная улица, 48",20
https://kazan.hh.ru/vacancy/30736129,"Площадь Тукая, Казань, Вахитовский район, улица Татарстан, 22",20
https://kazan.hh.ru/vacancy/29839961,"Площадь Тукая, Казань, Московская улица, 53",20
https://kazan.hh.ru/vacancy/29877760,"Площадь Тукая, Казань, Московская улица, 53",20
https://kazan.hh.ru/vacancy/29914262,"Площадь Тукая, Казань, Сибирский тракт, 34к5",20
https://kazan.hh.ru/vacancy/30405888,"Площадь Тукая, Казань, улица Баумана, 82",20
https://kazan.hh.ru/vacancy/30385458,"Площадь Тукая, Казань, улица Жуковского, 28",20
https://kazan.hh.ru/vacancy/30061967,"Площадь Тукая, Казань, улица Карла Маркса, 46",20
https://kazan.hh.ru/vacancy/30655643,"Площадь Тукая, Казань, улица Карла Маркса, 46",20
https://kazan.hh.ru/vacancy/29726609,"Площадь Тукая, Казань, улица Островского, 84",20
https://kazan.hh.ru/vacancy/28422355,"Площадь Тукая, Казань, улица Парижской Коммуны, 26",20
https://kazan.hh.ru/vacancy/30485373,"Площадь Тукая, Казань, улица Пушкина, 52",20
https://kazan.hh.ru/vacancy/30548602,"Площадь Тукая, Казань, улица Пушкина, 54/1",20
https://kazan.hh.ru/vacancy/30122831,"Площадь Тукая, Казань, улица Пушкина, 54/1",20
https://kazan.hh.ru/vacancy/30541645,"Проспект Победы, Казань, микрорайон Горки-2, улица Комиссара Габишева, 2",20
https://kazan.hh.ru/vacancy/23823584,"Проспект Победы, Казань, проспект Победы, 50Б",20
https://kazan.hh.ru/vacancy/30513638,"Проспект Победы, Казань, улица Баки Урманче, 7",20
https://kazan.hh.ru/vacancy/30551074,"Проспект Победы, Казань, улица Кул Гали, 9А",20
https://kazan.hh.ru/vacancy/29878767,"Проспект Победы, Казань, улица Рауиса Гареева, 92",20
https://kazan.hh.ru/vacancy/30682521,"Проспект Победы, Казань, улица Салиха Батыева, 21",20
https://kazan.hh.ru/vacancy/30769874,"Проспект Победы, Казань, улица Юлиуса Фучика, 4",20
https://kazan.hh.ru/vacancy/30460010,"Проспект Победы, Казань, улица Юлиуса Фучика, 90",20
https://kazan.hh.ru/vacancy/30503401,"Проспект Победы, Казань, улица Юлиуса Фучика, 90",20
https://kazan.hh.ru/vacancy/30348740,"Проспект Победы, Казань, улица Юлиуса Фучика, 90",20
https://kazan.hh.ru/vacancy/30580241,"Проспект Победы, Казань, улица Юлиуса Фучика, 90",20
