https://kazan.hh.ru/vacancy/30155433; Площадь Тукая, Казань, Вахитовский район, Большая Красная улица, 52; от 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30455800; Площадь Тукая, Казань, улица Бутлерова, 43/11; от 20 000 до 25 000 руб. на руки
https://kazan.hh.ru/vacancy/30536605; Площадь Тукая, Казань, улица Мазита Гафури, 50; от 23 000 до 44 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/27799806; Козья слобода, Казань, Ново-Савиновский район, Меридианная улица, 1А; от 40 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30609994; Площадь Тукая, Казань, улица Пушкина, 46;  з/п не указана
https://kazan.hh.ru/vacancy/30638654; Козья слобода, Казань, 2-я Юго-Западная улица, 7; от 40 000 руб. на руки
https://kazan.hh.ru/vacancy/27684816; Площадь Тукая, Казань, улица Парижской Коммуны, 26; от 25 000 до 70 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/27894897; Площадь Тукая, Казань, Вахитовский район, улица Татарстан, 20; от 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30732172; Яшьлек (Юность), Казань, улица Восстания, 100; от 40 000 руб. на руки
https://kazan.hh.ru/vacancy/30531834; Козья слобода, Казань, проспект Ямашева, 33Б; от 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30588508; Козья слобода, Казань, улица Четаева, 18; от 20 000 до 25 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30528434; Проспект Победы, ; от 40 000 руб. до вычета НДФЛhttps://kazan.hh.ru/vacancy/29843779; Яшьлек (Юность), Казань, улица Шамиля Усманова, 31А; от 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30641093; Аметьево, Казань, Гвардейская улица, 54И; от 40 000 до 65 000 руб. на руки
https://kazan.hh.ru/vacancy/22451155; Кремлевская, Казань, Лево-Булачная улица, 24/20; от 60 000 руб. на руки
https://kazan.hh.ru/vacancy/29978995; Площадь Тукая, Казань, Петербургская улица, 40Б; от 40 000 до 60 000 руб. на руки
https://kazan.hh.ru/vacancy/29419740; Площадь Тукая, Казань, Университетская улица, 7/80; до 20 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29981516; Горки, Казань, Дорожный переулок; от 60 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30354576; Суконная слобода, Казань, Вишневского, 16; от 15 000 до 60 000 руб. на руки
https://kazan.hh.ru/vacancy/30438646; Площадь Тукая, Казань, улица Габдуллы Тукая, 97А;  з/п не указана
https://kazan.hh.ru/vacancy/30347970; Площадь Тукая, Казань, улица Пушкина, 1/55; от 50 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29946138; Кремлевская, Казань, Тази Гиззата, 6/31; от 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30231515; Козья слобода, Казань, проспект Ямашева, 92А;  з/п не указана
https://kazan.hh.ru/vacancy/30433243; Суконная слобода, Казань, Спартаковская улица, 6; от 25 000 до 70 000 руб. на руки
https://kazan.hh.ru/vacancy/30521623; Проспект Победы, Казань, улица Баки Урманче, 8; от 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30464623; Авиастроительная , ;  з/п не указана
https://kazan.hh.ru/vacancy/30322104; Кремлевская, Казань; от 40 000 руб. на руки
https://kazan.hh.ru/vacancy/30096696; Аметьево, Казань, улица Аделя Кутуя, 118; от 30 000 до 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30524164; Козья слобода, Казань, Чистопольская улица, 5;  з/п не указана
https://kazan.hh.ru/vacancy/30562984; Горки, Казань, Даурская улица, 46; от 30 000 руб. на рукиhttps://kazan.hh.ru/vacancy/30619796; Горки, Казань, Ад.Кутуя, 159; от 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30663416; Суконная слобода, Казань, Спартаковская улица, 6; от 25 000 до 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30728094; Яшьлек (Юность), Казань, улица Восстания, 100; от 35 000 до 40 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29828755; Площадь Тукая, Казань, улица Некрасова, 9;  з/п не указана
https://kazan.hh.ru/vacancy/30717451; Аметьево, Казань, Роторная улица, 1;  з/п не указана
https://kazan.hh.ru/vacancy/30673454; Горки, Казань, улица Аделя Кутуя, 163А; от 36 800 до 36 800 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30463027; Кремлевская, Казань, Лево-Булачная улица, 16; от 10 000 до 60 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29440190; Площадь Тукая, Казань, Вахитовский район, улица Татарстан, 20;  з/п не указана
https://kazan.hh.ru/vacancy/30768040; Козья слобода, Казань, проспект Ямашева, 92А;  з/п не указана
https://kazan.hh.ru/vacancy/30615887; Горки, Казань, Приволжский район, улица Рихарда Зорге, 11Б; от 30 000 руб. на руки
https://kazan.hh.ru/vacancy/30642986; Кремлевская, Казань, улица Ташаяк, 2а; от 30 000 руб. на руки
https://kazan.hh.ru/vacancy/30265018; Площадь Тукая, Казань, улица Островского, 55; от 43 000 до 64 500 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30538072; Суконная слобода, Казань, Приволжский район, Магистральная улица, 116; от 25 000 руб. на руки
https://kazan.hh.ru/vacancy/30195791; Площадь Тукая, Казань, Московская улица, 72/10; от 25 000 руб. на руки
https://kazan.hh.ru/vacancy/22464895; Кремлевская, Казань, Лево-Булачная улица, 24/20; от 65 000 руб. на руки
https://kazan.hh.ru/vacancy/22793972; Кремлевская, Казань, Лево-Булачная улица, 24/20; от 75 000 руб. на руки
https://kazan.hh.ru/vacancy/30422064; Аметьево, Казань, Гвардейская улица, 54И; от 25 000 до 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29491219; Аметьево, Казань, Карбышева, 12А; от 13 000 руб. на руки
https://kazan.hh.ru/vacancy/29426295; Козья слобода, Казань, проспект Ямашева, 92А; от 25 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/28355904; Аметьево, Казань, Центральная линия, метро Аметьево; от 40 000 до 50 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/24183629; Козья слобода, Казань, проспект Ямашева, 45А; от 30 000 до 100 000 руб. на руки
https://kazan.hh.ru/vacancy/30590986; Площадь Тукая, Казань, улица Некрасова, 9;  з/п не указана
https://kazan.hh.ru/vacancy/30599274; Козья слобода, Казань, Краснококшайская, 47; от 45 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30118497; Горки, Казань, Родины, 20 Б; от 50 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30367872; Аметьево, Казань, Гвардейская улица, 54И; от 37 000 руб. на рукиhttps://kazan.hh.ru/vacancy/30315562; Площадь Тукая, Казань, Сибирский тракт, 34к5; от 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29967999; Кремлевская, Казань, проспект Ямашева, 36; от 35 000 до 150 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30027311; Суконная слобода, Казань, Петербургская улица, 52;  з/п не указана
https://kazan.hh.ru/vacancy/30424928; Козья слобода, Казань, проспект Ямашева, 92А;  з/п не указана
https://kazan.hh.ru/vacancy/30587823; Аметьево, Казань, Модельная улица, 4А; от 40 000 до 50 000 руб. на руки
